,Package,Item,Title,Rows,Cols,csv,doc
121,DAAG,Cars93.summary,A Summary of the Cars93 Data set,6,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/Cars93.summary.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/Cars93.summary.html
122,DAAG,Lottario,Ontario Lottery Data,39,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/Lottario.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/Lottario.html
123,DAAG,Manitoba.lakes,The Nine Largest Lakes in Manitoba,9,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/Manitoba.lakes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/Manitoba.lakes.html
124,DAAG,SP500W90,Closing Numbers for S and P 500 Index - First 100 Days of 1990,100,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/SP500W90.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/SP500W90.html
125,DAAG,SP500close,Closing Numbers for S and P 500 Index,2780,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/SP500close.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/SP500close.html
126,DAAG,ais,Australian athletes data set,202,13.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/ais.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/ais.html
127,DAAG,allbacks,Measurements on a Selection of Books,15,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/allbacks.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/allbacks.html
128,DAAG,anesthetic,Anesthetic Effectiveness,30,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/anesthetic.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/anesthetic.html
129,DAAG,ant111b,"Averages by block of corn yields, for treatment 111 only",32,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/ant111b.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/ant111b.html
130,DAAG,antigua,Averages by block of yields for the Antigua Corn data,288,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/antigua.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/antigua.html
131,DAAG,appletaste,Tasting experiment that compared four apple varieties,60,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/appletaste.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/appletaste.html
132,DAAG,aulatlong,Latitudes and longitudes for ten Australian cities,10,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/aulatlong.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/aulatlong.html
133,DAAG,austpop,Population figures for Australian States and Territories,9,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/austpop.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/austpop.html
134,DAAG,biomass,Biomass Data,153,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/biomass.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/biomass.html
135,DAAG,bomregions,"Australian and Related Historical Annual Climate Data, by region",109,22.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomregions.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomregions.html
136,DAAG,bomregions2011,"Australian and Related Historical Annual Climate Data, by region",112,22.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomregions2011.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomregions2011.html
137,DAAG,bomregions2012,"Australian and Related Historical Annual Climate Data, by region",113,22.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomregions2012.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomregions2012.html
138,DAAG,bomsoi,Southern Oscillation Index Data,106,21.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomsoi.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomsoi.html
139,DAAG,bomsoi2001,Southern Oscillation Index Data,102,15.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/bomsoi2001.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/bomsoi2001.html
140,DAAG,carprice,US Car Price Data,48,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/carprice.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/carprice.html
141,DAAG,cerealsugar,Percentage of Sugar in Breakfast Cereal,100,1.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cerealsugar.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cerealsugar.html
142,DAAG,cfseal,Cape Fur Seal Data,30,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cfseal.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cfseal.html
143,DAAG,cities,Populations of Major Canadian Cities (1992-96),11,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cities.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cities.html
144,DAAG,codling,"Dose-mortality data, for fumigation of codling moth with methyl bromide",99,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/codling.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/codling.html
145,DAAG,cottonworkers,Occupation and wage profiles of British cotton workers,14,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cottonworkers.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cottonworkers.html
146,DAAG,cps1,Labour Training Evaluation Data,15992,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cps1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cps1.html
147,DAAG,cps2,Labour Training Evaluation Data,2369,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cps2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cps2.html
148,DAAG,cps3,Labour Training Evaluation Data,429,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cps3.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cps3.html
149,DAAG,cricketer,Lifespans of UK 1st class cricketers born 1840-1960,5960,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cricketer.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cricketer.html
150,DAAG,cuckoohosts,Comparison of cuckoo eggs with host eggs,10,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cuckoohosts.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cuckoohosts.html
151,DAAG,cuckoos,Cuckoo Eggs Data,120,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/cuckoos.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/cuckoos.html
152,DAAG,dengue,"Dengue prevalence, by administrative region",2000,13.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/dengue.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/dengue.html
153,DAAG,dewpoint,Dewpoint Data,72,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/dewpoint.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/dewpoint.html
154,DAAG,droughts,Periods Between Rain Events,2042,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/droughts.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/droughts.html
155,DAAG,edcCO2,EPICA Dome C Ice Core 800KYr Carbon Dioxide Data,1096,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/edcCO2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/edcCO2.html
156,DAAG,edcT,EPICA Dome C Ice Core 800KYr Temperature Estimates,5788,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/edcT.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/edcT.html
157,DAAG,elastic1,Elastic Band Data Replicated,7,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/elastic1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/elastic1.html
158,DAAG,elastic2,Elastic Band Data Replicated Again,9,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/elastic2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/elastic2.html
159,DAAG,elasticband,Elastic Band Data,7,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/elasticband.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/elasticband.html
160,DAAG,fossilfuel,Fossil Fuel Data,5,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/fossilfuel.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/fossilfuel.html
161,DAAG,fossum,Female Possum Measurements,43,14.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/fossum.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/fossum.html
162,DAAG,frogs,Frogs Data,212,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/frogs.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/frogs.html
163,DAAG,frostedflakes,Frosted Flakes data,100,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/frostedflakes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/frostedflakes.html
164,DAAG,fruitohms,Electrical Resistance of Kiwi Fruit,128,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/fruitohms.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/fruitohms.html
165,DAAG,gaba,Effect of pentazocine on post-operative pain (average VAS scores),9,7.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/gaba.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/gaba.html
166,DAAG,geophones,Seismic Timing Data,56,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/geophones.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/geophones.html
167,DAAG,grog,Alcohol consumption in Australia and New Zealand,18,5.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/grog.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/grog.html
168,DAAG,head.injury,Minor Head Injury (Simulated) Data,3121,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/head.injury.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/head.injury.html
169,DAAG,headInjury,Minor Head Injury (Simulated) Data,3121,11.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/headInjury.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/headInjury.html
170,DAAG,hills,Scottish Hill Races Data,35,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/hills.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/hills.html
171,DAAG,hills2000,Scottish Hill Races Data - 2000,56,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/hills2000.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/hills2000.html
172,DAAG,hotspots,Hawaian island chain hotspot Potassium-Argon ages,35,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/hotspots.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/hotspots.html
173,DAAG,hotspots2006,Hawaian island chain hotspot Argon-Argon ages,10,6.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/hotspots2006.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/hotspots2006.html
174,DAAG,houseprices,Aranda House Prices,15,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/houseprices.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/houseprices.html
175,DAAG,humanpower1,"Oxygen uptake versus mechanical power, for humans",28,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/humanpower1.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/humanpower1.html
176,DAAG,humanpower2,"Oxygen uptake versus mechanical power, for humans",26,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/humanpower2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/humanpower2.html
177,DAAG,hurricNamed,Named US Atlantic Hurricanes,94,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/hurricNamed.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/hurricNamed.html
178,DAAG,intersalt,Blood pressure versus Salt; inter-population data,52,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/intersalt.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/intersalt.html
179,DAAG,ironslag,Iron Content Measurements,53,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/ironslag.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/ironslag.html
180,DAAG,jobs,Canadian Labour Force Summary Data (1995-96),899,17.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/jobs.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/jobs.html
181,DAAG,kiwishade,Kiwi Shading Data,48,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/kiwishade.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/kiwishade.html
182,DAAG,leafshape,Full Leaf Shape Data Set,286,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/leafshape.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/leafshape.html
183,DAAG,leafshape17,Subset of Leaf Shape Data Set,61,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/leafshape17.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/leafshape17.html
184,DAAG,leaftemp,Leaf and Air Temperature Data,62,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/leaftemp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/leaftemp.html
185,DAAG,leaftemp.all,Full Leaf and Air Temperature Data Set,62,9.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/leaftemp.all.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/leaftemp.all.html
186,DAAG,litters,Mouse Litters,20,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/litters.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/litters.html
187,DAAG,lung,Cape Fur Seal Lung Measurements,228,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/lung.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/lung.html
188,DAAG,measles,Deaths in London from measles,311,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/measles.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/measles.html
189,DAAG,medExpenses,Family Medical Expenses,33,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/medExpenses.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/medExpenses.html
190,DAAG,mifem,Mortality Outcomes for Females Suffering Myocardial Infarction,1295,10.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/mifem.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/mifem.html
191,DAAG,mignonette,Darwin's Wild Mignonette Data,24,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/mignonette.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/mignonette.html
192,DAAG,milk,Milk Sweetness Study,86,8.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/milk.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/milk.html
193,DAAG,modelcars,Model Car Data,12,2.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/modelcars.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/modelcars.html
194,DAAG,monica,WHO Monica Data,6367,12.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/monica.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/monica.html
195,DAAG,moths,Moths Data,41,4.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/moths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/moths.html
196,DAAG,nassCDS,Airbag and other influences on accident fatalities,26217,15.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/nassCDS.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/nassCDS.html
197,DAAG,nasshead,Documentation of names of columns in nass9702cor,56,3.0,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/DAAG/nasshead.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/DAAG/nasshead.html
